Fund Name,AMC,ISIN,Instrument Name,Market Value (Lacs),% to NAV,Yield,Rating,Quantity,Maturity Date,Standardized Rating,Market_Value_Crores,Issuer_Clean,Instrument_Type,Yield_Bucket,Rating_Quality_Score,Maturity_Years,Fund_Clean
ABSLF Corporate Bond Fund,ABSLF,INE860H07IY4,8.33% Aditya Birla Finance Limited (19/05/2027) **,5595.55,0.195670108357218,7.2449,ICRA AAA,5500.0,2027-05-19,AAA,55.9555,Aditya Birla Finance Limited,Corporate Bond,7-8%,95,1.7987679671457906,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE0J7Q07017,8.46% DME Development Limited (16/03/2037) (FRN) **,5520.24,0.1930366832481589,9.0919,CRISIL AAA,515.0,2037-03-16,AAA,55.2024,DME Development Limited,Corporate Bond,>9%,95,11.624914442162902,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE0J7Q07108,8.46% DME Development Limited (16/03/2036) (FRN) **,5478.25,0.191568051938392,9.0626,CRISIL AAA,515.0,2036-03-16,AAA,54.7825,DME Development Limited,Corporate Bond,>9%,95,10.625598904859686,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE0J7Q07082,8.46% DME Development Limited (16/03/2034) (FRN) **,5454.59,0.190740719965729,8.882900000000001,CRISIL AAA,515.0,2034-03-16,AAA,54.5459,DME Development Limited,Corporate Bond,8-9%,95,8.624229979466119,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE0J7Q07090,8.46% DME Development Limited (16/03/2035) (FRN) **,5450.51,0.19059826903182,8.9657,CRISIL AAA,515.0,2035-03-16,AAA,54.5051,DME Development Limited,Corporate Bond,8-9%,95,9.623545516769337,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE0J7Q07074,8.46% DME Development Limited (16/03/2033) (FRN) **,5444.59,0.190390985814464,8.8292,CARE AAA,515.0,2033-03-16,AAA,54.4459,DME Development Limited,Corporate Bond,8-9%,95,7.624914442162902,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE0J7Q07066,8.46% DME Development Limited (16/03/2032) (FRN) **,5435.33,0.190067184576578,8.59545,CRISIL AAA,515.0,2032-03-16,AAA,54.3533,DME Development Limited,Corporate Bond,8-9%,95,6.625598904859685,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE0J7Q07058,8.46% DME Development Limited (15/03/2031) (FRN) **,5427.56,0.189795789434479,8.405100000000001,CRISIL AAA,515.0,2031-03-15,AAA,54.275600000000004,DME Development Limited,Corporate Bond,8-9%,95,5.620807665982204,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE0J7Q07025,8.46% DME Development Limited (16/03/2028) (FRN) **,5408.63,0.189133779784607,7.083200000000001,CRISIL AAA,515.0,2028-03-16,AAA,54.0863,DME Development Limited,Corporate Bond,7-8%,95,2.625598904859685,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE0J7Q07033,8.46% DME Development Limited (16/03/2029) (FRN) **,5408.39,0.189125315569824,7.7742,CRISIL AAA,515.0,2029-03-16,AAA,54.0839,DME Development Limited,Corporate Bond,7-8%,95,3.6249144421629023,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE0J7Q07041,8.46% DME Development Limited (16/03/2030) (FRN) **,5407.98,0.1891110884854,8.183599999999998,CRISIL AAA,515.0,2030-03-16,AAA,54.0798,DME Development Limited,Corporate Bond,8-9%,95,4.6242299794661195,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE020B08BC7,8.70% REC Limited (28/09/2028) **,5299.81,0.185328362534537,6.6695,CRISIL AAA,500.0,2028-09-28,AAA,52.9981,REC Limited,Corporate Bond,6-7%,95,3.162217659137577,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE01XX07042,7.96% Pipeline Infrastructure Limited (11/03/2028) **,5149.51,0.1800725414977559,6.744999999999999,CRISIL AAA,5000.0,2028-03-11,AAA,51.4951,Pipeline Infrastructure Limited,Corporate Bond,6-7%,95,2.6119096509240247,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE053F07BW9,7.50% Indian Railway Finance Corporation Limited (09/09/2029) **,5148.03,0.180020612727033,6.65,CRISIL AAA,500.0,2029-09-09,AAA,51.4803,Indian Railway Finance Corporation Limited,Corporate Bond,6-7%,95,4.1095140314852845,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE831R07482,8.049% Aditya Birla Housing Finance Limited (03/12/2027) **,5095.5,0.178183698029348,7.105,ICRA AAA,5000.0,2027-12-03,AAA,50.955,Aditya Birla Housing Finance Limited,Corporate Bond,7-8%,95,2.3408624229979464,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE916DA7SO7,8.225% Kotak Mahindra Prime Limited (21/04/2027) **,5093.37,0.178109214338008,7.000000000000001,ICRA AAA,5000.0,2027-04-21,AAA,50.9337,Kotak Mahindra Prime Limited,Corporate Bond,7-8%,95,1.7221081451060918,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE556F08KT6,7.44% Small Industries Development Bank of India (10/04/2028) **,5093.13,0.178100996653752,6.664499999999999,CRISIL AAA,5000.0,2028-04-10,AAA,50.9313,SIDBI,Corporate Bond,6-7%,95,2.6940451745379876,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE507T07112,8.19% Summit Digitel Infrastructure Private Limited (01/11/2026) **,5091.61,0.178047843972609,6.8202,CRISIL AAA,5000.0,2026-11-01,AAA,50.9161,Summit Digitel Infrastructure Private Limited,Corporate Bond,6-7%,95,1.2539356605065024,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE916DA7SP4,8.23% Kotak Mahindra Prime Limited (21/12/2026) **,5088.94,0.17795430224757,6.795,CRISIL AAA,5000.0,2026-12-21,AAA,50.889399999999995,Kotak Mahindra Prime Limited,Corporate Bond,6-7%,95,1.3908281998631074,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE134E08MK0,7.70% Power Finance Corporation Limited (15/09/2026) **,5064.81,0.1771106782787579,6.4688,ICRA AAA,5000.0,2026-09-15,AAA,50.64810000000001,PFC,Corporate Bond,6-7%,95,1.1252566735112937,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE752E08767,7.08% Power Grid Corporation of India Limited (25/10/2034) **,5062.93,0.177044761960366,6.885,ICRA AAA,5000.0,2034-10-25,AAA,50.6293,Power Grid Corporation of India Limited,Corporate Bond,6-7%,95,9.234770704996578,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE267A08020,7.75% Hindustan Zinc Limited (21/03/2026) **,5026.6,0.175774342943292,6.6874,CRISIL AAA,5000.0,2026-03-21,AAA,50.266000000000005,Hindustan Zinc Limited,Corporate Bond,6-7%,95,0.6379192334017796,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE020B08GA0,7.06% REC Limited (30/06/2035),5012.71,0.175288800194818,7.02,ICRA AAA,5000.0,2035-06-30,AAA,50.1271,REC Limited,Corporate Bond,7-8%,95,9.91375770020534,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE282H07018,7.19% Jio Credit Ltd (15/03/2028) **,5010.03,0.1751949087810869,7.1,CRISIL AAA,5000.0,2028-03-15,AAA,50.1003,Jio Credit Ltd,Corporate Bond,7-8%,95,2.622861054072553,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE053F08494,6.78% Indian Railway Finance Corporation Limited (30/04/2030) **,5006.96,0.17508772919707,6.737500000000001,ICRA AAA,5000.0,2030-04-30,AAA,50.0696,Indian Railway Finance Corporation Limited,Corporate Bond,6-7%,95,4.747433264887063,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE733E08288,6.89% NTPC Limited (18/06/2035) **,5004.05,0.174985794943429,6.875000000000001,ICRA AAA,5000.0,2035-06-18,AAA,50.0405,NTPC Limited,Corporate Bond,6-7%,95,9.880903490759753,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE020B08FY2,6.70% REC Limited (31/12/2029) **,4996.04,0.174705694301349,6.7287,ICRA AAA,5000.0,2029-12-31,AAA,49.9604,REC Limited,Corporate Bond,6-7%,95,4.418891170431212,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE134E08NS1,6.61% Power Finance Corporation Limited (15/07/2028) **,4989.03,0.174460737372789,6.69,ICRA AAA,5000.0,2028-07-15,AAA,49.890299999999996,PFC,Corporate Bond,6-7%,95,2.9568788501026693,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE020B08FS4,7.02% REC Limited (30/04/2040) **,4987.85,0.174419474107164,7.04,ICRA AAA,5000.0,2040-04-30,AAA,49.8785,REC Limited,Corporate Bond,7-8%,95,14.74880219028063,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE667F07IV3,7.90% Sundaram Home Finance Limited (24/09/2027) **,4575.53,0.160001040031798,7.013800000000001,ICRA AAA,4500.0,2027-09-24,AAA,45.7553,Sundaram Home Finance Limited,Corporate Bond,7-8%,95,2.1492128678986995,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE028A08364,7.41% Bank of Baroda (28/11/2039) **,4549.45,0.1590889819860139,7.2774,CRISIL AAA,45.0,2039-11-28,AAA,45.494499999999995,Bank of Baroda,Corporate Bond,7-8%,95,14.327173169062286,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE377Y07359,7.89% Bajaj Housing Finance Limited (08/09/2032) **,4136.2,0.144638236675532,7.255000000000001,CRISIL AAA,400.0,2032-09-08,AAA,41.361999999999995,Bajaj Housing Finance Limited,Corporate Bond,7-8%,95,7.107460643394935,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE134E08MQ7,7.57% Power Finance Corporation Limited (12/07/2033) **,4134.92,0.144593336647513,7.000000000000001,ICRA AAA,4000.0,2033-07-12,AAA,41.3492,PFC,Corporate Bond,7-8%,95,7.94798083504449,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE507T07146,7.87% Summit Digitel Infrastructure Private Limited (15/03/2030) **,3854.57,0.134789910339106,7.335,ICRA AAA,3750.0,2030-03-15,AAA,38.545700000000004,Summit Digitel Infrastructure Private Limited,Corporate Bond,7-8%,95,4.621492128678987,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE976I07CX1,8.01% Tata Capital Limited (21/07/2034) **,3620.22,0.1265949296216379,7.470000000000001,ICRA AAA,3500.0,2034-07-21,AAA,36.2022,Tata Capital Limited,Corporate Bond,7-8%,95,8.971937029431896,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE733E08262,7.26% NTPC Limited (20/03/2040) **,3583.32,0.125304683255743,6.988700000000001,ICRA AAA,3500.0,2040-03-20,AAA,35.833200000000005,NTPC Limited,Corporate Bond,6-7%,95,14.636550308008214,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE261F08BE4,8.62% National Bank For Agriculture and Rural Development (14/03/2034) **,3300.61,0.115418669220565,7.02,CRISIL AAA,300.0,2034-03-14,AAA,33.0061,NABARD,Corporate Bond,7-8%,95,8.618754277891854,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE377Y07367,7.84% Bajaj Housing Finance Limited (23/09/2032) **,3094.22,0.108201304436364,7.255000000000001,CRISIL AAA,300.0,2032-09-23,AAA,30.9422,Bajaj Housing Finance Limited,Corporate Bond,7-8%,95,7.148528405201916,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE134E08MC7,7.77% Power Finance Corporation Limited (15/07/2026),3035.06,0.106132546136059,6.460000000000001,ICRA AAA,3000.0,2026-07-15,AAA,30.3506,PFC,Corporate Bond,6-7%,95,0.9555099247091033,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE261F08EJ7,7.64% National Bank For Agriculture and Rural Development (06/12/2029) **,2578.2,0.090156825925354,6.77,ICRA AAA,2500.0,2029-12-06,AAA,25.781999999999996,NABARD,Corporate Bond,6-7%,95,4.350444900752909,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE261F08EG3,7.68% National Bank For Agriculture and Rural Development (30/04/2029),2571.92,0.0899371340047709,6.77,CRISIL AAA,2500.0,2029-04-30,AAA,25.7192,NABARD,Corporate Bond,6-7%,95,3.7481177275838466,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE261F08EH1,7.62% National Bank For Agriculture and Rural Development (10/05/2029) **,2567.64,0.089787467244708,6.77,CRISIL AAA,2500.0,2029-05-10,AAA,25.676399999999997,NABARD,Corporate Bond,6-7%,95,3.7754962354551678,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE556F08KU4,7.51% Small Industries Development Bank of India (12/06/2028) **,2553.44,0.089290909302444,6.664499999999999,CRISIL AAA,2500.0,2028-06-12,AAA,25.5344,SIDBI,Corporate Bond,6-7%,95,2.86652977412731,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE020B08FF1,7.56% REC Limited (31/08/2027) **,2546.95,0.089063961341508,6.5562,ICRA AAA,2500.0,2027-08-31,AAA,25.469499999999996,REC Limited,Corporate Bond,6-7%,95,2.083504449007529,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE756I07ER5,8.3774% HDB Financial Services Limited (24/04/2026) **,2524.7,0.088285904002397,6.800000000000001,CRISIL AAA,2500.0,2026-04-24,AAA,25.247,HDB Financial Services Limited,Corporate Bond,6-7%,95,0.731006160164271,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE267A08038,7.75% Hindustan Zinc Limited (20/03/2027) **,2523.38,0.088239570250742,7.0825,CRISIL AAA,2500.0,2027-03-20,AAA,25.233800000000002,Hindustan Zinc Limited,Corporate Bond,7-8%,95,1.6344969199178645,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE134E08IO0,7.23% Power Finance Corporation Limited (05/01/2027) **,2521.15,0.088161764516831,6.555,ICRA AAA,250.0,2027-01-05,AAA,25.2115,PFC,Corporate Bond,6-7%,95,1.431895961670089,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE053F08122,6.92% Indian Railway Finance Corporation Limited (29/08/2031),2511.82,0.087835330123096,6.819999999999999,ICRA AAA,250.0,2031-08-29,AAA,25.1182,Indian Railway Finance Corporation Limited,Corporate Bond,6-7%,95,6.078028747433265,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE752E08783,6.94% Power Grid Corporation of India Limited (15/04/2035) **,2506.22,0.08763967930007,6.897,ICRA AAA,2500.0,2035-04-15,AAA,25.062199999999997,Power Grid Corporation of India Limited,Corporate Bond,6-7%,95,9.705681040383299,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE660A07RP2,7.89% Sundaram Finance Limited (22/09/2025) **,2503.62,0.087548672818046,6.43,ICRA AAA,2500.0,2025-09-22,AAA,25.036199999999997,Sundaram Finance Limited,Corporate Bond,6-7%,95,0.14510609171800137,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE071G07777,7.48% ICICI Home Finance Company Limited (25/02/2028) (FRN) **,2497.87,0.087347776664644,7.664999999999999,ICRA AAA,2500.0,2028-02-25,AAA,24.9787,ICICI Home Finance Company Limited,Corporate Bond,7-8%,95,2.5708418891170433,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE282H07026,7.08% Jio Credit Ltd (26/05/2028) **,2496.67,0.087305814021636,7.12,CRISIL AAA,2500.0,2028-05-26,AAA,24.9667,Jio Credit Ltd,Corporate Bond,7-8%,95,2.8199863107460645,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE053F08510,6.47% Indian Railway Finance Corporation Limited (30/05/2028) **,2495.96,0.0872808112801769,6.5388,ICRA AAA,2500.0,2028-05-30,AAA,24.959600000000002,Indian Railway Finance Corporation Limited,Corporate Bond,6-7%,95,2.830937713894593,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE557F08GE4,6.80% National Housing Bank (02/04/2032) **,2495.21,0.087254497206124,6.83,CARE AAA,2500.0,2032-04-02,AAA,24.9521,National Housing Bank,Corporate Bond,6-7%,95,6.672142368240931,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE134E08KU3,7.79% Power Finance Corporation Limited (22/07/2030) **,2338.23,0.0817653114209139,6.83,ICRA AAA,225.0,2030-07-22,AAA,23.3823,PFC,Corporate Bond,6-7%,95,4.974674880219028,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE041007175,7.22% Embassy Office Parks REIT (16/05/2028) **,1814.77,0.063460293853239,7.07,CRISIL AAA,1800.0,2028-05-16,AAA,18.1477,Embassy Office Parks REIT,Corporate Bond,7-8%,95,2.7926078028747434,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE115A07QV7,7.61% LIC Housing Finance Limited (29/08/2034) **,1529.81,0.0534956558126109,7.3,CRISIL AAA,1500.0,2034-08-29,AAA,15.2981,LIC Housing Finance,Corporate Bond,7-8%,95,9.078713210130047,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE261F08DT8,7.50% National Bank For Agriculture and Rural Development (17/12/2025) **,1505.87,0.052658448631293,6.1449,CRISIL AAA,150.0,2025-12-17,AAA,15.058699999999998,NABARD,Corporate Bond,6-7%,95,0.3805612594113621,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE556F08KE8,7.47% Small Industries Development Bank of India (25/11/2025) **,1505.14,0.052632956325666,6.215,ICRA AAA,150.0,2025-11-25,AAA,15.051400000000001,SIDBI,Corporate Bond,6-7%,95,0.3203285420944558,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE160A08167,7.25% Punjab National Bank (14/10/2030) **,1500.4,0.052467151432479,7.234,IND AAA,150.0,2030-10-14,AAA,15.004000000000001,Punjab National Bank,Corporate Bond,7-8%,95,5.204654346338125,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE306N07MW2,Tata Capital Limited (10/09/2025) (ZCB) **,1489.5,0.052086287993876,6.429799999999999,ICRA AAA,150.0,2025-09-10,AAA,14.895,Tata Capital Limited (10/09/2025),Corporate Bond,6-7%,95,0.11225188227241616,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE0KXY07034,8.34% Highways Infrastructure Trust (18/01/2027) **,1275.38,0.04459846523327,7.049999999999999,CRISIL AAA,1250.0,2027-01-18,AAA,12.753800000000002,Highways Infrastructure Trust,Corporate Bond,7-8%,95,1.4674880219028064,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE020B08EH0,7.77% REC Limited (31/03/2028) **,1027.04,0.035914392427107,6.6063,CRISIL AAA,1000.0,2028-03-31,AAA,10.2704,REC Limited,Corporate Bond,6-7%,95,2.6666666666666665,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE0NR607058,7.2503% Cube Highways Trust (25/04/2028) **,1023.8,0.035801039438927,7.290000000000001,ICRA AAA,1020.0,2028-04-25,AAA,10.238,Cube Highways Trust,Corporate Bond,7-8%,95,2.735112936344969,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE134E08II2,7.63% Power Finance Corporation Limited (14/08/2026) **,1011.2,0.035360555477137,6.468699999999999,ICRA AAA,100.0,2026-08-14,AAA,10.112,PFC,Corporate Bond,6-7%,95,1.0376454483230664,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE261F08EA6,7.50% National Bank For Agriculture and Rural Development (31/08/2026),1009.57,0.0353035562203839,6.5375000000000005,ICRA AAA,1000.0,2026-08-31,AAA,10.0957,NABARD,Corporate Bond,6-7%,95,1.0841889117043122,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE134E08LD7,6.50% Power Finance Corporation Limited (17/09/2025) **,1000.27,0.034978170892725,5.955,ICRA AAA,100.0,2025-09-17,AAA,10.002699999999999,PFC,Corporate Bond,≤6%,95,0.13141683778234087,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE936D07174,6.40% Jamnagar Utilities & Power Private Limited (29/09/2026) **,998.1,0.0349022884466179,6.550000000000001,CRISIL AAA,100.0,2026-09-29,AAA,9.981,Jamnagar Utilities & Power Private Limited,Corporate Bond,6-7%,95,1.163586584531143,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE134E08MS3,Power Finance Corporation Limited (25/08/2026) (ZCB) **,719.31,0.025153360071752,6.4688,ICRA AAA,769.0,2026-08-25,AAA,7.193099999999999,PFC,Corporate Bond,6-7%,95,1.0677618069815196,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE040A08393,8.44% HDFC Bank Limited (28/12/2028) **,522.69,0.0182780355882209,6.877999999999999,CRISIL AAA,50.0,2028-12-28,AAA,5.2269000000000005,HDFC Bank Limited,Corporate Bond,6-7%,95,3.4113620807665983,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE296A07SP3,7.79% Bajaj Finance Limited (20/09/2033) **,510.84,0.017863514613038,7.42,CRISIL AAA,500.0,2033-09-20,AAA,5.1084,Bajaj Finance,Corporate Bond,7-8%,95,8.139630390143736,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE916DA7SA6,7.7968% Kotak Mahindra Prime Limited (12/12/2025) **,501.83,0.017548375164046,6.4501,CRISIL AAA,50.0,2025-12-12,AAA,5.0183,Kotak Mahindra Prime Limited,Corporate Bond,6-7%,95,0.3668720054757016,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE020B08DH2,5.81% REC Limited (31/12/2025) **,498.94,0.017447332616569,6.125,ICRA AAA,50.0,2025-12-31,AAA,4.9894,REC Limited,Corporate Bond,6-7%,95,0.4188911704312115,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE975F07IR8,8.3774% Kotak Mahindra Investments Limited (21/06/2027) **,204.33,0.007145217013322,7.095,ICRA AAA,200.0,2027-06-21,AAA,2.0433000000000003,Kotak Mahindra Investments Limited,Corporate Bond,7-8%,95,1.88911704312115,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE756I07EY1,8.3324% HDB Financial Services Limited (10/05/2027),203.87,0.0071292642152049,7.1,CRISIL AAA,200.0,2027-05-10,AAA,2.0387,HDB Financial Services Limited,Corporate Bond,7-8%,95,1.7741273100616017,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE916DA7SU4,8.12% Kotak Mahindra Prime Limited (21/06/2027) **,152.84,0.0053445300641,7.000000000000001,CRISIL AAA,150.0,2027-06-21,AAA,1.5284,Kotak Mahindra Prime Limited,Corporate Bond,7-8%,95,1.88911704312115,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE115A07JM1,8.45% LIC Housing Finance Limited (22/05/2026) **,131.82,,6.52,CRISIL AAA,13.0,2026-05-22,AAA,1.3182,LIC Housing Finance,Corporate Bond,6-7%,95,0.8076659822039699,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE020B08BH6,8.37% REC Limited (07/12/2028) **,105.35,,6.6674999999999995,CRISIL AAA,10.0,2028-12-07,AAA,1.0534999999999999,REC Limited,Corporate Bond,6-7%,95,3.353867214236824,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE033L07ID4,8.0409% Tata Capital Housing Finance Limited (19/03/2027) **,101.77,,6.8198,CRISIL AAA,100.0,2027-03-19,AAA,1.0177,Tata Capital Housing Finance Limited,Corporate Bond,6-7%,95,1.6317590691307324,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE261F08CO1,6.42% National Bank For Agriculture and Rural Development (25/11/2030) **,98.63,,6.84,ICRA AAA,10.0,2030-11-25,AAA,0.9863,NABARD,Corporate Bond,6-7%,95,5.319644079397673,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE11LM07031,7.7954% Reliance Life Sciences Pvt Ltd (05/11/2027) ** #,5080.47,0.17765811592567,7.2546,CARE AAA,500.0,2027-11-05,AAA,50.804700000000004,Reliance Life Sciences Pvt Ltd,Corporate Bond,7-8%,95,2.2642026009582477,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE1CBK15037,India Universal Trust Al2 (21/11/2030) **,7673.85,0.268345936604123,7.8253,IND AAA(SO),78.03824990000001,2030-11-21,AAA,76.7385,India Universal Trust Al2,Corporate Bond,7-8%,95,5.308692676249144,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE1CBK15029,India Universal Trust Al2 (21/11/2027) **,6873.43,0.240355903095919,7.625,IND AAA(SO),81.0,2027-11-21,AAA,68.7343,India Universal Trust Al2,Corporate Bond,7-8%,95,2.308008213552361,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE1CBK15011,India Universal Trust Al2 (21/11/2026) **,5523.33,0.193144495768708,7.21,IND AAA(SO),91.0,2026-11-21,AAA,55.2333,India Universal Trust Al2,Corporate Bond,7-8%,95,1.3086926762491444,ABSLF
ABSLF Corporate Bond Fund,ABSLF,INE0BTV15238,First Business Receivables Trust (01/10/2025) **,2408.66,0.08422800452312,6.3625,IND AAA(SO),24.0,2025-10-01,AAA,24.086599999999997,First Business Receivables Trust,Corporate Bond,6-7%,95,0.1697467488021903,ABSLF
ABSLF Corporate Bond Fund,ABSLF,IN0020240134,Government of India (18/11/2039),272101.07,9.51506655062674,6.809824000000001,Sovereign,266736200.0,2039-11-18,SOVEREIGN,2721.0107000000003,Government of India,Government Securities,6-7%,100,14.299794661190965,ABSLF
ABSLF Corporate Bond Fund,ABSLF,IN0020240126,Government of India (07/10/2034),208121.08,7.27775885374148,6.523375,Sovereign,203000000.0,2034-10-07,SOVEREIGN,2081.2108,Government of India,Government Securities,6-7%,100,9.1854893908282,ABSLF
ABSLF Corporate Bond Fund,ABSLF,IN0020240019,Government of India (08/04/2034),84590.94,2.9580496591903103,6.559081999999999,Sovereign,81161700.0,2034-04-08,SOVEREIGN,845.9094,Government of India,Government Securities,6-7%,100,8.687200547570157,ABSLF
