Fund Name,AMC,ISIN,Instrument Name,Market Value (Lacs),% to NAV,Yield,Rating,Quantity,Maturity Date,Coupon,YTC
KOTAK Corporate Bond Fund,KOTAK,INE01XX07034,PIPELINE INFRASTRUCTURE LIMITED**,25732.33,1.4400000000000002,6.77,CRISIL AAA,24720.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE031A08996,HOUSING & URBAN DEVELOPMENT CORPORATION LTD.,24996.23,1.4,6.64,ICRA AAA,25000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE134E08NO0,Power Finance Corporation Ltd.**,23016.71,1.29,6.82,CRISIL AAA,22500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE498L07129,L & T Finance Ltd.**,22759.94,1.28,7.13,ICRA AAA,22500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE115A07MQ6,LIC HOUSING FINANCE LTD.**,21398.03,1.2,6.81,CRISIL AAA,2100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE020B08FD6,REC LTD**,20654.38,1.16,6.73,ICRA AAA,20100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE936D07182,JAMNAGAR UTILITIES & POWER PRIVATE LIMITED ( Mukesh Ambani Group ) ,20555.46,1.15,6.85,CARE AAA,2000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE556F08KU4,SMALL INDUSTRIES DEVELOPMENT BANK OF INDIA**,20427.52,1.15,6.66,CARE AAA,20000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE261F08EM1,NATIONAL BANK FOR AGRICULTURE & RURAL DEVELOPMENT,20395.58,1.15,6.67,ICRA AAA,20000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE213W07285,SMFG INDIA HOME FINANCE COMPANY LTD**,20318.54,1.14,7.26,CRISIL AAA,20000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE041007191,EMBASSY OFFICE PARKS REIT**,20027.86,1.12,7.52,CRISIL AAA,20000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0KUG08092,NATIONAL BANK FOR FINANCING INFRASTRUCTURE AND DEVELOPMENT**,19812.1,1.11,6.9,CRISIL AAA,20000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE941D07158,Sikka Ports & Terminals Ltd. ( Mukesh Ambani Group ) **,18782.11,1.05,6.59,CRISIL AAA,1850.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE261F08EH1,NATIONAL BANK FOR AGRICULTURE & RURAL DEVELOPMENT**,17973.48,1.0100000000000002,6.77,CRISIL AAA,17500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE556F08KN9,SMALL INDUSTRIES DEVELOPMENT BANK OF INDIA**,17851.0,1.0,6.56,CRISIL AAA,17500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE041007167,EMBASSY OFFICE PARKS REIT,17630.95,0.99,7.07,CRISIL AAA,17500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE556F08KL3,SMALL INDUSTRIES DEVELOPMENT BANK OF INDIA**,17047.64,0.96,6.66,CRISIL AAA,16500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE040A08AF2,HDFC BANK LTD.**,16537.06,0.93,7.17,CRISIL AAA,16000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE556F08KR0,SMALL INDUSTRIES DEVELOPMENT BANK OF INDIA**,15370.4,0.86,6.75,CRISIL AAA,15000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE556F08KY6,SMALL INDUSTRIES DEVELOPMENT BANK OF INDIA,15339.57,0.86,6.79,CRISIL AAA,15000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE860H07IO5,ADITYA BIRLA CAPITAL LTD**,15260.06,0.86,7.29,CRISIL AAA,15000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE860H07JC8,ADITYA BIRLA CAPITAL LTD**,15256.41,0.86,7.29,CRISIL AAA,15000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE756I07EJ2,HDB FINANCIAL SERVICES LTD.**,15149.82,0.8500000000000001,7.11,CRISIL AAA,1500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE020B08EA5,REC LTD**,14816.65,0.83,6.61,CRISIL AAA,1450.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE020B08DI0,REC LTD**,13302.18,0.7500000000000001,6.89,CRISIL AAA,1350.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE128M08094,L&T METRO RAIL (HYDERABAD) LTD ( Axis Trusteeship services Ltd . Guaranteed by Larsen & Toubro Limited.) ,13016.45,0.73,7.53,CRISIL AAA(CE),13000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE861G08027,Food Corporation of India**,13000.51,0.73,6.6,CRISIL AAA(CE),1237.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE115A07QU9,LIC HOUSING FINANCE LTD.**,12830.76,0.7200000000000001,6.98,CRISIL AAA,12500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE020B08FF1,REC LTD**,12734.75,0.7200000000000001,6.56,ICRA AAA,12500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE071G07660,ICICI HOME FINANCE COMPANY LIMITED**,12711.95,0.7100000000000001,6.9,CRISIL AAA,12500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE296A07TL0,BAJAJ FINANCE LTD.**,12563.08,0.7100000000000001,7.23,CRISIL AAA,12500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE242A08551,INDIAN OIL CORPORATION LTD.**,11306.59,0.63,6.54,CRISIL AAA,11000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE033L07IH5,TATA CAPITAL HOUSING FINANCE LTD.**,10329.93,0.5800000000000001,7.04,CRISIL AAA,10000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE040A08AI6,HDFC BANK LTD.**,10288.8,0.5800000000000001,7.17,CRISIL AAA,10000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE033L07IJ1,TATA CAPITAL HOUSING FINANCE LTD.**,10273.78,0.5800000000000001,7.07,CRISIL AAA,10000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE556F08KX8,SMALL INDUSTRIES DEVELOPMENT BANK OF INDIA**,10241.84,0.5800000000000001,6.75,CRISIL AAA,10000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE306N07NP4,TATA CAPITAL LTD.**,10229.82,0.5700000000000001,7.08,CRISIL AAA,1000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE537P07844,INDIA INFRADEBT LTD**,10205.6,0.5700000000000001,7.45,CRISIL AAA,10000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE134E08LX5,Power Finance Corporation Ltd.**,10201.31,0.5700000000000001,6.66,CRISIL AAA,1000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE556F08KP4,SMALL INDUSTRIES DEVELOPMENT BANK OF INDIA**,10199.5,0.5700000000000001,6.59,CRISIL AAA,10000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE535H07CJ6,SMFG INDIA CREDIT CO. LTD.**,10192.15,0.5700000000000001,7.2,ICRA AAA,10000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE756I07FB6,HDB FINANCIAL SERVICES LTD.**,10169.62,0.5700000000000001,7.15,CRISIL AAA,10000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE477A07381,CAN FIN HOMES LTD.**,10166.04,0.5700000000000001,7.21,ICRA AAA,10000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE033L07IN3,TATA CAPITAL HOUSING FINANCE LTD.**,10070.01,0.5700000000000001,6.96,CRISIL AAA,10000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE674K07028,ADITYA BIRLA CAPITAL LTD**,10031.86,0.5599999999999999,7.39,CRISIL AAA,10000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE020B08FZ9,REC LTD**,10014.21,0.5599999999999999,6.51,ICRA AAA,10000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0KXY07059,VERTIS INFRASTRUCTURE TRUST**,10012.81,0.5599999999999999,7.08,CRISIL AAA,10000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE206D08501,NUCLEAR POWER CORPORATION OF INDIA LTD.**,7694.88,0.43,6.57,ICRA AAA,7500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE556F08KQ2,SMALL INDUSTRIES DEVELOPMENT BANK OF INDIA**,7656.900000000001,0.43,6.59,CRISIL AAA,7500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE537P07828,INDIA INFRADEBT LTD**,7639.58,0.43,7.45,CRISIL AAA,7500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE040A08AB1,HDFC BANK LTD.**,6877.37,0.39,6.96,CRISIL AAA,650.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE774D07VE1,Mahindra & Mahindra Financial Services Ltd.**,6096.43,0.34,7.16,CRISIL AAA,6000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE861G08043,Food Corporation of India**,5840.63,0.33,6.92,CRISIL AAA(CE),550.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE557F08GC8,National Housing Bank**,5111.66,0.29,6.82,CARE AAA,5000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE020B08FL9,REC LTD**,5104.6900000000005,0.29,6.8,ICRA AAA,5000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE115A07QW5,LIC HOUSING FINANCE LTD.**,5100.57,0.29,6.82,CRISIL AAA,5000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE127K08017,NOMURA FIXED INCOME SECURITIES PRIVATE LTD.**,5094.56,0.29,7.14,FITCH AAA,5000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE033L07ID4,TATA CAPITAL HOUSING FINANCE LTD.**,5088.29,0.29,6.82,CRISIL AAA,5000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE033L07HU0,TATA CAPITAL HOUSING FINANCE LTD.**,5086.38,0.29,6.85,CRISIL AAA,500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE020B08EW9,REC LTD**,5084.78,0.29,6.5,CRISIL AAA,5000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE219X07454,INDIGRID INFRASTRUCTURE TRUST**,5077.53,0.29,7.0,CRISIL AAA,5000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE267A08046,Hindustan Zinc Ltd.**,5070.59,0.2799999999999999,7.12,CRISIL AAA,5000000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE267A08038,Hindustan Zinc Ltd. ( ) **,5046.75,0.2799999999999999,7.08,CRISIL AAA,5000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE219X07520,INDIGRID INFRASTRUCTURE TRUST**,5014.32,0.2799999999999999,7.19,CRISIL AAA,5000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE020B08FU0,REC LTD,5011.89,0.2799999999999999,6.8,ICRA AAA,5000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE020B08DA7,REC LTD**,5002.87,0.2799999999999999,6.9,CRISIL AAA,500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE213W07327,SMFG INDIA HOME FINANCE COMPANY LTD**,4995.08,0.2799999999999999,7.29,CARE AAA,5000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE219X07306,INDIGRID INFRASTRUCTURE TRUST**,4496.33,0.25,6.97,CRISIL AAA,450.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE556F08KS8,SMALL INDUSTRIES DEVELOPMENT BANK OF INDIA,4073.67,0.2299999999999999,6.75,CRISIL AAA,4000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE115A07MC6,LIC HOUSING FINANCE LTD.**,4049.9,0.2299999999999999,6.81,CRISIL AAA,400.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE941D07166,Sikka Ports & Terminals Ltd. ( Mukesh Ambani Group ) **,3045.84,0.17,6.59,CRISIL AAA,300.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE020B08EH0,REC LTD**,2567.6,0.1399999999999999,6.61,CRISIL AAA,2500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE377Y07433,BAJAJ HOUSING FINANCE LTD.**,2559.06,0.1399999999999999,6.97,CRISIL AAA,250.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE756I07EZ8,HDB FINANCIAL SERVICES LTD.**,2553.28,0.1399999999999999,7.11,CRISIL AAA,2500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE514E08GF5,Export-Import Bank of India,2541.66,0.1399999999999999,6.71,CRISIL AAA,2500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE557F08GA2,National Housing Bank**,2024.08,0.11,6.95,CRISIL AAA,2000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0J7Q07017,DME DEVELOPMENT LIMITED**,1071.89,0.06,9.09,CRISIL AAA,100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0J7Q07108,DME DEVELOPMENT LIMITED**,1063.74,0.06,9.06,CRISIL AAA,100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0J7Q07082,DME DEVELOPMENT LIMITED**,1059.14,0.06,8.92,CRISIL AAA,100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0J7Q07090,DME DEVELOPMENT LIMITED**,1058.35,0.06,8.94,CRISIL AAA,100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0J7Q07074,DME DEVELOPMENT LIMITED**,1057.2,0.06,8.81,CRISIL AAA,100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0J7Q07066,DME DEVELOPMENT LIMITED**,1055.4,0.06,8.6,CRISIL AAA,100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0J7Q07058,DME DEVELOPMENT LIMITED**,1053.9,0.06,8.41,CRISIL AAA,100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0J7Q07025,DME DEVELOPMENT LIMITED**,1050.22,0.06,7.08,CRISIL AAA,100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0J7Q07033,DME DEVELOPMENT LIMITED**,1050.17,0.06,7.77,CRISIL AAA,100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0J7Q07041,DME DEVELOPMENT LIMITED**,1050.09,0.06,8.18,CRISIL AAA,100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE071G07728,ICICI HOME FINANCE COMPANY LIMITED**,1020.06,0.06,6.98,ICRA AAA,1000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE306N07NI9,TATA CAPITAL LTD.**,1019.26,0.06,7.06,CRISIL AAA,100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0CCU07074,MINDSPACE BUSINESS PARKS REIT**,1009.28,0.06,6.82,CRISIL AAA,1000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE041007183,EMBASSY OFFICE PARKS REIT**,752.04,0.04,6.96,CRISIL AAA,750.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE16J715035,PTC INDIA UNIVERSAL TRUST AL1 (SERIES A3)  20/09/2030(INDIA UNIVERSAL TRUST AL1)**,19128.2,1.07,7.83,FITCH AAA(SO),200.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0YWN15017,PTC SANSAR TRUST (SERIES A1)  25/06/2030 ( MAT 31/08/2027)(SANSAR TRUST)**,15235.0,0.86,8.44,CRISIL AAA(SO),2500000000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE1CBK15037,PTC INDIA UNIVERSAL TRUST AL2 (SERIES A3) 21/11/2030(INDIA UNIVERSAL TRUST AL2)**,9243.44,0.52,7.83,FITCH AAA(SO),94.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE0SAI15015,PTC SANSAR TRUST (SERIES A1)  20/01/2027 (MAT 20/11/2029)(SANSAR TRUST)**,3200.55,0.18,8.25,CRISIL AAA(SO),950000000.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE17O215012,PTC SANSAR TRUST (AUGUST 24 V)  25/09/2029(SANSAR TRUST)**,2422.5,0.1399999999999999,8.48,CRISIL AAA(SO),300000000.0,,,
KOTAK Corporate Bond Fund,KOTAK,IN0020230085,Central Government - 2033(^),154759.18,8.690000000000001,6.54,SOV,147935080.0,,,
KOTAK Corporate Bond Fund,KOTAK,IN0020210137,Central Government - 2034(^),50102.5,2.81,6.34,SOV,49000000.0,,,
KOTAK Corporate Bond Fund,KOTAK,IN0020240019,Central Government - 2034(^),46000.52,2.58,6.56,SOV,44135698.0,,,
KOTAK Corporate Bond Fund,KOTAK,IN0020240118,Central Government - 2054(^),40299.84,2.26,7.15,SOV,40000000.0,,,
KOTAK Corporate Bond Fund,KOTAK,IN0020180041,Central Government - 2031(^),14840.75,0.83,6.23,SOV,14500000.0,,,
KOTAK Corporate Bond Fund,KOTAK,IN2220220197,Maharashtra State Govt - 2031 - Maharashtra,9976.3,0.5599999999999999,6.72,SOV,9500000.0,,,
KOTAK Corporate Bond Fund,KOTAK,IN2220230196,Maharashtra State Govt - 2035 - Maharashtra,9360.41,0.53,7.0,SOV,8900000.0,,,
KOTAK Corporate Bond Fund,KOTAK,IN0020250018,Central Government - 2065,8782.710000000001,0.49,7.21,SOV,9000000.0,,,
KOTAK Corporate Bond Fund,KOTAK,IN0020230051,Central Government - 2053,3608.69,0.2,7.17,SOV,3500000.0,,,
KOTAK Corporate Bond Fund,KOTAK,IN0020200120,Central Government - 2033,1883.76,0.11,6.34,SOV,1812177.0,,,
KOTAK Corporate Bond Fund,KOTAK,IN3120160061,Tamil Nadu State Govt - 2026 - Tamil Nadu,305.42,0.02,5.82,SOV,299700.0,,,
KOTAK Corporate Bond Fund,KOTAK,IN000426C030,GS CG 12 Apr 2026 - (STRIPS),331.13,0.02,5.66,SOV,344100.0,,,
KOTAK Corporate Bond Fund,KOTAK,INE040A16HB9,HDFC BANK LTD.**,2367.24,0.13,6.26,CARE A1+,2500.0,,,
KOTAK Corporate Bond Fund,KOTAK,INF0RQ622028,SBI ALTERNATIVE INVESTMENT FUND,4729.78,0.27,,Alternative Investment Fund,41894.355,,,
NIPPON Corporate Bond Fund,NIPPON,IN0020240076,7.02% Government of India,7796.27,7.69,0.063023,SOVEREIGN,7500000.0,,,
NIPPON Corporate Bond Fund,NIPPON,IN0020230135,7.32% Government of India,2107.5,2.08,0.062046,SOVEREIGN,2000000.0,,,
NIPPON Corporate Bond Fund,NIPPON,IN0020220011,7.1% Government of India,1036.33,1.02,0.060802,SOVEREIGN,1000000.0,,,
NIPPON Corporate Bond Fund,NIPPON,IN0020230036,7.17% Government of India,522.24,0.52,0.061592,SOVEREIGN,500000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE154Z07011,8.44% Renew Solar Energy (Jharkhand Five) Private Ltd**,4826.22,4.760000000000001,0.07985,CARE AA,5000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE432R07414,9.25% Truhome Finance Limited**,4091.18,4.04,0.08235,CRISIL AA,4000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE08BT07017,8.28% Mancherial Repallewada Road Private Limited**,4065.29,4.01,0.08495,CARE AAA,4500.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE757O07049,11.75% Prestige Projects Private Limited**,4009.06,3.96,0.092051,ICRA A,4000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE149K07013,11% Sandur Manganese And Iron Ores Ltd**,3900.61,3.85,0.112459,ICRA A+,4000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE755L07015,10.81% Bamboo Hotel And Global Centre (Delhi) Private limited**,3832.06,3.78,0.105904,ICRA A+(CE),3800.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE657H08035,9.75% Delhi International Airport Limited**,3598.73,3.55,0.0894,ICRA AA,3500.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE205A08020,9.5% Vedanta Limited**,3539.88,3.49,0.088605,ICRA AA,3500.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE0AY207061,9.9% Renserv Global Private Limited**,3506.63,3.46,0.097596,CARE A+(CE),3500.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE07UF07026,9.95% Hiranandani Financial Services Private Limited**,3499.09,3.45,0.103422,CARE A+,3500.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE055A08060,8.55% Aditya Birla Real Estate Limited**,3071.81,3.03,0.07835,CRISIL AA,3000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE020B08BS3,8.8% REC Limited**,2666.85,2.63,0.067287,CRISIL AAA,250.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE389Z07039,10.48% Profectus Capital Private Limited**,2646.96,2.6100000000000003,0.093366,CRISIL A-,2620.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE0CCU07116,7.96% Mindspace Business Parks REIT**,2579.88,2.55,0.07175,CRISIL AAA,2500.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE556F08KK5,7.79% Small Industries Dev Bank of India**,2548.63,2.51,0.065625,CRISIL AAA,2500.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE442H08057,8.75% Ashoka Buildcon Limited**,2510.7,2.48,0.082599,CARE AA-,2500.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE08Z607083,9.9% Vastu Finserve India Private Limited**,2505.39,2.47,0.08425,CARE AA-,2500.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE530B07419,9.8% IIFL Finance Limited**,2009.19,1.98,0.086645,CRISIL AA,2000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE01AI07025,9.4% Indostar Home Finance Private Limited**,2004.85,1.98,0.093249,CRISIL AA-,2000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE296G07275,10% Muthoot Capital Services Limited**,1493.56,1.47,0.107475,ICRA A+,1500.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE442H08032,8.75% Ashoka Buildcon Limited**,1104.88,1.09,0.082574,CARE AA-,1100.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE134E08IT9,7.6% Power Finance Corporation Limited**,1016.91,1.0,0.0654,CRISIL AAA,100.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE213W07228,8.4% SMFG India Home Finance Company Limited**,1005.17,0.99,0.06745,CARE AAA,100.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE549K07EC2,9.25% Muthoot Fincorp Ltd**,1003.88,0.99,0.094341,CRISIL AA-,100000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE01AI07033,9.4% Indostar Home Finance Private Limited**,1002.96,0.99,0.0935,CRISIL AA-,1000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE01HV07379,10.15% Vivriti Capital Private Limited**,1002.71,0.99,0.10025,ICRA A+,1000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE507T07062,6.59% Summit Digitel Infrastructure Limited**,1001.92,0.99,0.06515,CRISIL AAA,100.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE205A08053,9.45% Vedanta Limited,503.95,0.5,0.091,CRISIL AA,500.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE321N07533,9.5% Incred Financial Services Limited**,494.68,0.49,0.10535,CRISIL AA-,500.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE1C3207024,9.35% Telangana State Industrial Infrastructure Corporation Limited**,451.29,0.4499999999999999,0.092,FITCH AA(CE),440.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE1C3207032,9.35% Telangana State Industrial Infrastructure Corporation Limited,450.92,0.44,0.091702,FITCH AA(CE),440.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE1C3207073,9.35% Telangana State Industrial Infrastructure Corporation Limited**,446.29,0.44,0.09225,FITCH AA(CE),440.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE1C3207081,9.35% Telangana State Industrial Infrastructure Corporation Limited**,445.2,0.44,0.092,FITCH AA(CE),440.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE1C3207057,9.35% Telangana State Industrial Infrastructure Corporation Limited**,443.9,0.44,0.09165,FITCH AA(CE),440.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE01HV07429,9.65% Vivriti Capital Private Limited**,362.58,0.36,0.092753,ICRA A+,290000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE1C3207016,9.35% Telangana State Industrial Infrastructure Corporation Limited**,199.95,0.2,0.0924,FITCH AA(CE),195.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE1C3207040,9.35% Telangana State Industrial Infrastructure Corporation Limited**,91.88,0.09,0.092,FITCH AA(CE),90.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE1D4P08019,Jubilant Bevco Limited**,4155.71,4.1000000000000005,0.082177,CRISIL AA,4000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE1D4O08012,Jubilant Beverages Limited**,3099.13,3.06,0.082777,CRISIL AA,3000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE723X14KH8,Trust Investment Advisors Private Limited**,497.51,0.49,0.086999,CARE A1+,100.0,,,
NIPPON Corporate Bond Fund,NIPPON,IN002024Y431,182 Days Tbill ,2497.83,2.46,0.053,,2500000.0,,,
NIPPON Corporate Bond Fund,NIPPON,INF0RQ622028,Corporate Debt Market Development Fund Class A2,289.79,0.29,,,2566.794,,,
NIPPON Corporate Bond Fund,NIPPON,INE528G08352,9.5% Yes Bank Limited **#,0.0,,,ICRA D,898.0,,,
NIPPON Corporate Bond Fund,NIPPON,INE528G08394,9% Yes Bank Limited **#,0.0,,,ICRA D,6500.0,,,
SBI Corporate Bond Fund,SBI,INE002A07809,Reliance Industries Ltd.,93349.96,3.7,6.96,CRISIL AAA,89000.0,,,
SBI Corporate Bond Fund,SBI,INE062A08256,State Bank of India( Tier II Bond under Basel III ),82459.49,3.26,6.2462,CRISIL AAA,8250.0,,,6.27199647005
SBI Corporate Bond Fund,SBI,INE261F08EJ7,National Bank for Agriculture and Rural Development,79408.64,3.14,6.77,[ICRA]AAA,77000.0,,,
SBI Corporate Bond Fund,SBI,INE01XX07034,Pipeline Infrastructure Pvt Ltd.,70680.64,2.8,6.765,CRISIL AAA,67900.0,,,
SBI Corporate Bond Fund,SBI,INE115A07RC5,LIC Housing Finance Ltd.,61480.38,2.43,6.975,CRISIL AAA,60000.0,,,
SBI Corporate Bond Fund,SBI,INE296A07TI6,Bajaj Finance Ltd.,60750.36,2.41,7.23,CRISIL AAA,60000.0,,,
SBI Corporate Bond Fund,SBI,INE556F08KS8,Small Industries Development Bank of India,50411.69,2.0,6.7475,CRISIL AAA,49500.0,,,
SBI Corporate Bond Fund,SBI,INE756I07FG5,HDB Financial Services Ltd.,50281.85,1.99,7.165,CRISIL AAA,50000.0,,,
SBI Corporate Bond Fund,SBI,INE0KXY07034,Vertis Infrastructure Trust,39536.66,1.57,7.0257,CRISIL AAA,38750.0,,,
SBI Corporate Bond Fund,SBI,INE556F08KX8,Small Industries Development Bank of India,38406.9,1.52,6.7487,CRISIL AAA,37500.0,,,
SBI Corporate Bond Fund,SBI,INE062A08264,State Bank of India( Tier II Bond under Basel III ),36935.21,1.46,5.8631,CRISIL AAA,3700.0,,,6.3203091057
SBI Corporate Bond Fund,SBI,INE219X07447,IndiGrid Infrastructure Trust,36038.77,1.43,7.155,CRISIL AAA,35000.0,,,
SBI Corporate Bond Fund,SBI,INE134E08ND3,Power Finance Corporation Ltd.,35637.56,1.41,6.895,CRISIL AAA,35000.0,,,
SBI Corporate Bond Fund,SBI,INE507T07153,Summit Digitel Infrastructure Pvt. Ltd.,33650.3,1.33,7.375,CRISIL AAA,33000.0,,,
